item,itemLabel,typeLabel,operatorLabel,coord,osmRelation
http://www.wikidata.org/entity/Q2519111,Vertretung der Freien und Hansestadt Hamburg beim Bund,staatliche Organisation,Hamburg,Point(13.3856 52.5134),
http://www.wikidata.org/entity/Q2519111,Vertretung der Freien und Hansestadt Hamburg beim Bund,staatliche Organisation,Hamburg,Point(13.3856 52.5134),
http://www.wikidata.org/entity/Q2519111,Vertretung der Freien und Hansestadt Hamburg beim Bund,staatliche Organisation,Hamburg,Point(13.3856 52.5134),
http://www.wikidata.org/entity/Q2519111,Vertretung der Freien und Hansestadt Hamburg beim Bund,staatliche Organisation,Hamburg,Point(13.3856 52.5134),
http://www.wikidata.org/entity/Q2519111,Vertretung der Freien und Hansestadt Hamburg beim Bund,staatliche Organisation,Hamburg,Point(13.3856 52.5134),
http://www.wikidata.org/entity/Q2519111,Vertretung der Freien und Hansestadt Hamburg beim Bund,staatliche Organisation,Hamburg,Point(13.3856 52.5134),
http://www.wikidata.org/entity/Q2519111,Vertretung der Freien und Hansestadt Hamburg beim Bund,staatliche Organisation,Hamburg,Point(13.3856 52.5134),
http://www.wikidata.org/entity/Q2519111,Vertretung der Freien und Hansestadt Hamburg beim Bund,staatliche Organisation,Hamburg,Point(13.3856 52.5134),
http://www.wikidata.org/entity/Q2519111,Vertretung der Freien und Hansestadt Hamburg beim Bund,staatliche Organisation,Hamburg,Point(13.3856 52.5134),
http://www.wikidata.org/entity/Q2519111,Vertretung der Freien und Hansestadt Hamburg beim Bund,staatliche Organisation,Hamburg,Point(13.3856 52.5134),
http://www.wikidata.org/entity/Q2519111,Vertretung der Freien und Hansestadt Hamburg beim Bund,staatliche Organisation,Hamburg,Point(13.3856 52.5134),
http://www.wikidata.org/entity/Q2519117,Vertretung des Freistaates Bayern beim Bund,staatliche Organisation,Bayern,Point(13.3876 52.5152),
http://www.wikidata.org/entity/Q2519117,Vertretung des Freistaates Bayern beim Bund,staatliche Organisation,Bayern,Point(13.3876 52.5152),
http://www.wikidata.org/entity/Q2519117,Vertretung des Freistaates Bayern beim Bund,staatliche Organisation,Bayern,Point(13.3876 52.5152),
http://www.wikidata.org/entity/Q2519117,Vertretung des Freistaates Bayern beim Bund,staatliche Organisation,Bayern,Point(13.3876 52.5152),
http://www.wikidata.org/entity/Q2519117,Vertretung des Freistaates Bayern beim Bund,staatliche Organisation,Bayern,Point(13.3876 52.5152),
http://www.wikidata.org/entity/Q2519117,Vertretung des Freistaates Bayern beim Bund,staatliche Organisation,Bayern,Point(13.3876 52.5152),
http://www.wikidata.org/entity/Q2519117,Vertretung des Freistaates Bayern beim Bund,staatliche Organisation,Bayern,Point(13.3876 52.5152),
http://www.wikidata.org/entity/Q2519117,Vertretung des Freistaates Bayern beim Bund,staatliche Organisation,Bayern,Point(13.3876 52.5152),
http://www.wikidata.org/entity/Q2519117,Vertretung des Freistaates Bayern beim Bund,staatliche Organisation,Bayern,Point(13.3876 52.5152),
http://www.wikidata.org/entity/Q2519117,Vertretung des Freistaates Bayern beim Bund,staatliche Organisation,Bayern,Point(13.3876 52.5152),
http://www.wikidata.org/entity/Q2519117,Vertretung des Freistaates Bayern beim Bund,staatliche Organisation,Bayern,Point(13.3876 52.5152),
http://www.wikidata.org/entity/Q1371579,Vertretung des Freistaates Sachsen beim Bund,staatliche Organisation,Sachsen,Point(13.4027 52.5142),
http://www.wikidata.org/entity/Q1371579,Vertretung des Freistaates Sachsen beim Bund,staatliche Organisation,Sachsen,Point(13.4027 52.5142),
http://www.wikidata.org/entity/Q1371579,Vertretung des Freistaates Sachsen beim Bund,staatliche Organisation,Sachsen,Point(13.4027 52.5142),
http://www.wikidata.org/entity/Q1371579,Vertretung des Freistaates Sachsen beim Bund,staatliche Organisation,Sachsen,Point(13.4027 52.5142),
http://www.wikidata.org/entity/Q1371579,Vertretung des Freistaates Sachsen beim Bund,staatliche Organisation,Sachsen,Point(13.4027 52.5142),
http://www.wikidata.org/entity/Q1371579,Vertretung des Freistaates Sachsen beim Bund,staatliche Organisation,Sachsen,Point(13.4027 52.5142),
http://www.wikidata.org/entity/Q1371579,Vertretung des Freistaates Sachsen beim Bund,staatliche Organisation,Sachsen,Point(13.4027 52.5142),
http://www.wikidata.org/entity/Q1371579,Vertretung des Freistaates Sachsen beim Bund,staatliche Organisation,Sachsen,Point(13.4027 52.5142),
http://www.wikidata.org/entity/Q1371579,Vertretung des Freistaates Sachsen beim Bund,staatliche Organisation,Sachsen,Point(13.4027 52.5142),
http://www.wikidata.org/entity/Q1371579,Vertretung des Freistaates Sachsen beim Bund,staatliche Organisation,Sachsen,Point(13.4027 52.5142),
http://www.wikidata.org/entity/Q1371579,Vertretung des Freistaates Sachsen beim Bund,staatliche Organisation,Sachsen,Point(13.4027 52.5142),
http://www.wikidata.org/entity/Q2519118,Vertretung des Freistaates Thüringen beim Bund,staatliche Organisation,Thüringen,Point(13.3853 52.5122),
http://www.wikidata.org/entity/Q2519118,Vertretung des Freistaates Thüringen beim Bund,staatliche Organisation,Thüringen,Point(13.3853 52.5122),
http://www.wikidata.org/entity/Q2519118,Vertretung des Freistaates Thüringen beim Bund,staatliche Organisation,Thüringen,Point(13.3853 52.5122),
http://www.wikidata.org/entity/Q2519118,Vertretung des Freistaates Thüringen beim Bund,staatliche Organisation,Thüringen,Point(13.3853 52.5122),
http://www.wikidata.org/entity/Q2519118,Vertretung des Freistaates Thüringen beim Bund,staatliche Organisation,Thüringen,Point(13.3853 52.5122),
http://www.wikidata.org/entity/Q2519118,Vertretung des Freistaates Thüringen beim Bund,staatliche Organisation,Thüringen,Point(13.3853 52.5122),
http://www.wikidata.org/entity/Q2519118,Vertretung des Freistaates Thüringen beim Bund,staatliche Organisation,Thüringen,Point(13.3853 52.5122),
http://www.wikidata.org/entity/Q2519118,Vertretung des Freistaates Thüringen beim Bund,staatliche Organisation,Thüringen,Point(13.3853 52.5122),
http://www.wikidata.org/entity/Q2519118,Vertretung des Freistaates Thüringen beim Bund,staatliche Organisation,Thüringen,Point(13.3853 52.5122),
http://www.wikidata.org/entity/Q2519118,Vertretung des Freistaates Thüringen beim Bund,staatliche Organisation,Thüringen,Point(13.3853 52.5122),
http://www.wikidata.org/entity/Q2519118,Vertretung des Freistaates Thüringen beim Bund,staatliche Organisation,Thüringen,Point(13.3853 52.5122),
http://www.wikidata.org/entity/Q1591266,Vertretung des Landes Baden-Württemberg beim Bund,staatliche Organisation,Baden-Württemberg,Point(13.3627 52.5093),
http://www.wikidata.org/entity/Q1591266,Vertretung des Landes Baden-Württemberg beim Bund,staatliche Organisation,Baden-Württemberg,Point(13.3627 52.5093),
http://www.wikidata.org/entity/Q1591266,Vertretung des Landes Baden-Württemberg beim Bund,staatliche Organisation,Baden-Württemberg,Point(13.3627 52.5093),
http://www.wikidata.org/entity/Q1591266,Vertretung des Landes Baden-Württemberg beim Bund,staatliche Organisation,Baden-Württemberg,Point(13.3627 52.5093),
http://www.wikidata.org/entity/Q1591266,Vertretung des Landes Baden-Württemberg beim Bund,staatliche Organisation,Baden-Württemberg,Point(13.3627 52.5093),
http://www.wikidata.org/entity/Q1591266,Vertretung des Landes Baden-Württemberg beim Bund,staatliche Organisation,Baden-Württemberg,Point(13.3627 52.5093),
http://www.wikidata.org/entity/Q1591266,Vertretung des Landes Baden-Württemberg beim Bund,staatliche Organisation,Baden-Württemberg,Point(13.3627 52.5093),
http://www.wikidata.org/entity/Q1591266,Vertretung des Landes Baden-Württemberg beim Bund,staatliche Organisation,Baden-Württemberg,Point(13.3627 52.5093),
http://www.wikidata.org/entity/Q1591266,Vertretung des Landes Baden-Württemberg beim Bund,staatliche Organisation,Baden-Württemberg,Point(13.3627 52.5093),
http://www.wikidata.org/entity/Q1591266,Vertretung des Landes Baden-Württemberg beim Bund,staatliche Organisation,Baden-Württemberg,Point(13.3627 52.5093),
http://www.wikidata.org/entity/Q1591266,Vertretung des Landes Baden-Württemberg beim Bund,staatliche Organisation,Baden-Württemberg,Point(13.3627 52.5093),
http://www.wikidata.org/entity/Q1724714,Vertretung des Landes Berlin beim Bund,staatliche Organisation,Berlin,Point(13.408333333 52.518611111),
http://www.wikidata.org/entity/Q1724714,Vertretung des Landes Berlin beim Bund,staatliche Organisation,Berlin,Point(13.408333333 52.518611111),
http://www.wikidata.org/entity/Q1724714,Vertretung des Landes Berlin beim Bund,staatliche Organisation,Berlin,Point(13.408333333 52.518611111),
http://www.wikidata.org/entity/Q1724714,Vertretung des Landes Berlin beim Bund,staatliche Organisation,Berlin,Point(13.408333333 52.518611111),
http://www.wikidata.org/entity/Q1724714,Vertretung des Landes Berlin beim Bund,staatliche Organisation,Berlin,Point(13.408333333 52.518611111),
http://www.wikidata.org/entity/Q1724714,Vertretung des Landes Berlin beim Bund,staatliche Organisation,Berlin,Point(13.408333333 52.518611111),
http://www.wikidata.org/entity/Q1724714,Vertretung des Landes Berlin beim Bund,staatliche Organisation,Berlin,Point(13.408333333 52.518611111),
http://www.wikidata.org/entity/Q1724714,Vertretung des Landes Berlin beim Bund,staatliche Organisation,Berlin,Point(13.408333333 52.518611111),
http://www.wikidata.org/entity/Q1724714,Vertretung des Landes Berlin beim Bund,staatliche Organisation,Berlin,Point(13.408333333 52.518611111),
http://www.wikidata.org/entity/Q1724714,Vertretung des Landes Berlin beim Bund,staatliche Organisation,Berlin,Point(13.408333333 52.518611111),
http://www.wikidata.org/entity/Q1724714,Vertretung des Landes Berlin beim Bund,staatliche Organisation,Berlin,Point(13.408333333 52.518611111),
http://www.wikidata.org/entity/Q2519128,Vertretung des Landes Brandenburg beim Bund,staatliche Organisation,Brandenburg,Point(13.3789 52.5123),
http://www.wikidata.org/entity/Q2519128,Vertretung des Landes Brandenburg beim Bund,staatliche Organisation,Brandenburg,Point(13.3789 52.5123),
http://www.wikidata.org/entity/Q2519128,Vertretung des Landes Brandenburg beim Bund,staatliche Organisation,Brandenburg,Point(13.3789 52.5123),
http://www.wikidata.org/entity/Q2519128,Vertretung des Landes Brandenburg beim Bund,staatliche Organisation,Brandenburg,Point(13.3789 52.5123),
http://www.wikidata.org/entity/Q2519128,Vertretung des Landes Brandenburg beim Bund,staatliche Organisation,Brandenburg,Point(13.3789 52.5123),
http://www.wikidata.org/entity/Q2519128,Vertretung des Landes Brandenburg beim Bund,staatliche Organisation,Brandenburg,Point(13.3789 52.5123),
http://www.wikidata.org/entity/Q2519128,Vertretung des Landes Brandenburg beim Bund,staatliche Organisation,Brandenburg,Point(13.3789 52.5123),
http://www.wikidata.org/entity/Q2519128,Vertretung des Landes Brandenburg beim Bund,staatliche Organisation,Brandenburg,Point(13.3789 52.5123),
http://www.wikidata.org/entity/Q2519128,Vertretung des Landes Brandenburg beim Bund,staatliche Organisation,Brandenburg,Point(13.3789 52.5123),
http://www.wikidata.org/entity/Q2519128,Vertretung des Landes Brandenburg beim Bund,staatliche Organisation,Brandenburg,Point(13.3789 52.5123),
http://www.wikidata.org/entity/Q2519128,Vertretung des Landes Brandenburg beim Bund,staatliche Organisation,Brandenburg,Point(13.3789 52.5123),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519123,Vertretung des Landes Bremen beim Bund,staatliche Organisation,Bremen,Point(13.3573 52.5076),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519132,Vertretung des Landes Mecklenburg-Vorpommern beim Bund,staatliche Organisation,Mecklenburg-Vorpommern,Point(13.3791 52.512),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519136,Vertretung des Landes Niedersachsen beim Bund,staatliche Organisation,Niedersachsen,Point(13.3777 52.5125),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519138,Vertretung des Landes Nordrhein-Westfalen beim Bund,staatliche Organisation,Nordrhein-Westfalen,Point(13.3577 52.5083),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q2519139,Vertretung des Landes Rheinland-Pfalz in Berlin,staatliche Organisation,Rheinland-Pfalz,Point(13.3787 52.5126),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1478545,Vertretung des Landes Sachsen-Anhalt beim Bund,staatliche Organisation,Sachsen-Anhalt,Point(13.3795 52.521888888),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1718901,Vertretung des Landes Schleswig-Holstein beim Bund,staatliche Organisation,Schleswig-Holstein,Point(13.3781 52.5125),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
http://www.wikidata.org/entity/Q1294562,Vertretung des Saarlandes beim Bund,staatliche Organisation,Saarland,Point(13.3792 52.5126),
