langer see,52.400747119279224,13.625819492700556,lake,312.7947,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,lake_name,source
turkenpfuhl,52.44110536226422,13.407916188971145,pond,0.3848,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
wilhelmsteich,52.4641794182641,13.382782879775196,pond,0.1698,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
francketeich,52.461005769239904,13.389766685584195,pond,0.0461,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
hambuttenpfuhl,52.450291770352635,13.35328012217782,pond,0.2908,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
buckower dorfteich,52.42231819154544,13.431885411989724,pond,0.2437,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
torfstich,52.582709637686314,13.488348337567148,pond,0.2253,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
pilzteich,52.643430850983776,13.303014001706904,pond,0.1496,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
weißer see,52.55420419415144,13.463586704802877,lake,8.154,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
weltenmeer,52.47498185418023,13.44196202087084,pond,0.0047,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
griebnitzsee,52.40109706889277,13.122555274321437,lake,56.9931,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
teich an der sensburger allee,52.51114444568056,13.251844108463184,lake,0.0841,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
olmteich,52.43476062964229,13.565916219165771,pond,0.0534,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
amselteich,52.63545863909898,13.281985833223288,pond,0.0933,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
stolzingteich,52.63599615971624,13.277215690539466,pond,0.0634,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
eckernpfuhl,52.44125578239011,13.394039616345207,pond,0.4023,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
erlengrabenteich,52.61512345814857,13.221743371377176,pond,0.6714,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
vierling,52.446136047641794,13.238341276243656,pond,0.3924,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
hamburger teich,52.56739012735381,13.445441953140987,pond,0.1725,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
karutschenpfuhl,52.45154479433238,13.352636725639467,pond,0.2959,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
huttenteich,52.46951259118534,13.23882174840547,pond,0.0312,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
hufeisenteich,52.448227022200264,13.448613308770833,pond,0.1394,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
goldfischteich,52.55494280905216,13.456595441788634,pond,0.1649,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
kreuzpfuhl,52.55297872780509,13.452744771397406,pond,0.6913,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
furstenteich,52.63182107947684,13.298535548347258,pond,0.0355,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
kleiner muggelsee,52.42971436163596,13.676172173180538,lake,11.7942,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
blanke helle,52.45921822913875,13.36929366617623,pond,0.3509,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
kattenpfuhl,52.41743541561234,13.501131254149149,pond,0.4189,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
kiessee,52.42297150497401,13.52048443768113,pond,424.0,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
nikolassee,52.424096923684246,13.192368973086964,lake,5.8966,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
elsensee,52.49869322465134,13.60202879108016,lake,11.4847,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
railroad pond,41.630830909395215,-72.77227821839506,lake,11.421,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
holmes pond,41.62937051931771,-72.75559449768001,pond,1.3344,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
roetepfuhl britz,52.441534987127845,13.427840622922089,pond,0.2002,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
seerosenteich,52.518145647360775,13.351709936245218,pond,0.0886,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
dominikusteich,52.62176996756455,13.29459981043501,pond,0.1479,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
kleiner rohrpfuhl,52.41004184949291,13.491611914203546,pond,0.1429,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
wilhelmsruher see,52.58425600045801,13.370021916089588,pond,0.8099,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
großer rohrpfuhl,52.41097437407379,13.49319874812551,pond,0.6031,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
theodosiusteich,52.44029691909661,13.35664839639846,pond,0.0497,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
blumelteich,52.44270005505095,13.388824707827968,pond,1.3147,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
dillgesteich,52.44219327576477,13.3889363630577,pond,0.0925,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
kleiner teich,52.44198994400436,13.390142926585533,pond,0.0767,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
großer karpfenpfuhl,52.43882245542607,13.404093115370337,pond,0.1805,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
rothepfuhl,52.44041755651334,13.40625734473039,pond,0.3274,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
dorfteich,52.41824042495188,13.495494429252783,pond,0.0498,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
waldpfuhl,52.37691247909901,13.414460512618149,pond,0.0828,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
teich britz,52.45837795243375,13.446013125970737,pond,0.0716,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
poloteich,52.64499781109656,13.285889460315545,pond,0.0287,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
laurinteich,52.6351420628503,13.27248880589734,pond,0.0541,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
tropfsteinteich,52.42373187328514,13.412625485133846,pond,108.0,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
gruntenteich,52.43922719586698,13.397987103179814,pond,0.0407,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
beckley pond,41.64301974967257,-72.73135043632264,pond,6.7726,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
rixdorfer teich,52.482281309063936,13.412055936378058,pond,0.3865,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
carbo pond,41.63872495598584,-72.75237646030729,lake,6.919,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
wheeler pond,42.357927588467696,-71.6308334193685,pond,11.9433,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
kelchpfuhl,52.44966000460186,13.357372316546495,pond,0.0596,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
froschteich,52.49845237932054,13.230840363774533,pond,0.0231,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
kleiner karpfenpfuhl,52.4390659689826,13.39964738178064,pond,0.0925,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
juncuspfuhl,52.43552114764616,13.4095636178344,pond,0.1181,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
rotkopf-pfuhl,52.43571733765813,13.40883033661809,pond,0.0652,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
sembritzkiteich,52.45262032428053,13.35026153779426,pond,0.0126,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
massantepfuhl,52.405665654413035,13.517685743221296,pond,0.3264,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
schinkel-fontane,52.51858614749075,13.399684449825154,pond,0.0166,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
scheringteich,52.641955240171086,13.288089271705111,pond,0.0251,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
neurandteich,52.63884205097789,13.273767913437643,pond,0.0571,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
neubruckerteich,52.64047015171692,13.281825983997273,pond,0.0559,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
ludwig-lesser-teich,52.63868642219782,13.288871967172408,pond,0.0713,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
großer muggelsee,52.43754427970835,13.648328022996775,lake,742.5397,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
pfuhl am bullenwinkel,52.47009067730789,13.259918312790427,pond,0.2274,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
schattenteich,52.402601611280296,13.361931268669204,pond,0.0578,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
park drive pond,41.57186367138679,-72.81307805948985,pond,0.4641,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
swede pond,41.601739894413136,-72.76840583492806,pond,7.4046,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
muhlenfeldteich,52.60651822930944,13.306199339775302,pond,0.0799,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
stubichtbecken,52.606667271867536,13.306657672053664,pond,0.0853,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
feldgrabenteich,52.58099504169921,13.349059159726847,pond,0.0784,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
kafeld pfuhl,52.44117383279016,13.414193092758222,pond,0.0404,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
romerteich,52.44574475869724,13.408815183617795,pond,0.0216,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
rohrpfuhl,52.51420002341415,13.614603017594204,lake,0.2222,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
sudpfuhl,52.407220225641,13.316806632986248,pond,0.0914,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
"leinegans, indische laufente",52.49879971107824,13.52901131808916,pond,25.0,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
brandpfuhl,52.44981882419001,13.433918722369718,pond,0.0216,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
großer ecker-pfuhl,52.4485570090255,13.433568149219028,pond,0.1386,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
camp meribrite swimming hole,41.5987899031381,-72.78941826746531,pond,0.3246,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
priesterpfuhl,52.41969563063921,13.517308727976296,pond,0.1656,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
elfenteich,52.606650812221886,13.436225386087854,pond,0.0471,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
murellenteich,52.5227829742959,13.243742524693417,pond,587.0,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
am birkenteich,52.56120231347808,13.491823640419817,pond,0.0725,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
elisabethteich,52.38933503768517,13.387001439282624,pond,0.0088,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
karower becken,52.60377693586004,13.49507149618514,pond,0.0361,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
wernickepfuhl,52.61186079846405,13.312687317775609,pond,0.0213,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
langer deichpfuhl,52.61188364369321,13.312192497113642,pond,0.0474,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
madalenenhof teich,52.57192390962515,13.20113683675654,pond,0.0453,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
parkgrabenteich,52.59451881305653,13.327721880525434,pond,0.0552,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
schlossteich,52.41444277012945,13.097438487320217,pond,0.3848,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
mehringteich,52.6400728704628,13.298466001109842,pond,0.0364,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
teich streckfußstraße,52.61443375680092,13.464900291403936,pond,0.0105,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
teich am außenring,52.58546045169808,13.487229628706332,pond,0.0801,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
cecilienteich,52.62434629061447,13.313495576034656,pond,0.0352,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
viktoriateich,52.60463185629759,13.438847826751614,pond,0.0678,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
inselteich,52.62418355899262,13.461152639711113,lake,4.1607,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
teich heim-krankenhaus,52.64905618342208,13.492630916055766,pond,0.0466,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
teich am parkgraben,52.59558442218234,13.32540028848881,pond,0.0197,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
dorfteich wartenberg,52.575224972062635,13.51477598223112,pond,0.0377,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
regenauffangbecken,52.576179778542425,13.331146161015168,pond,0.0142,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
niederheidesee,52.569136583454,13.186668740578058,pond,0.1736,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
broff pond,41.64604820309194,-72.76026643431351,pond,1.5973,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
sage pond,41.609571969196566,-72.74375330631472,pond,2.2338,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
mosaisches becken,52.47514353175858,13.441889525396794,pond,0.0002,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
limonenteich,52.45334693396082,13.299370239113266,pond,0.0511,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
finkenteich,52.46556653446333,13.28719554948171,pond,0.0233,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
konigsheideteich,52.454878383386585,13.485958060366018,pond,39.0,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
mittelmeerteich,52.45586267085825,13.304654280522897,pond,0.0081,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
eichenteich,52.45201802566318,13.308758153145527,pond,0.5037,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
eulenteich,52.39654481941829,13.147303400151085,pond,111.0,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
teich,52.41427366268478,13.34277843148746,pond,0.0103,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
pond #35,41.6349169413994,-72.74227631979728,pond,8.3633,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
lindengrabenteich,52.62141375472316,13.228270392175316,pond,0.0708,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
rosenhagteich,52.52541807592829,13.621085089251002,pond,0.0853,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
erlengrundteich,52.58696161904411,13.21383267241292,pond,0.0056,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
marks dam,41.56926914978467,-72.82330066153034,pond,1.5092,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
fischerbrunnen,52.51374975042849,13.478128989722372,pond,0.0144,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
buffelteich,52.43947817505968,13.129654966774222,pond,0.1246,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
meiereiteich,52.43921043923741,13.132966872834697,pond,0.0428,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
wasservogelteich,52.43284090373702,13.127399663976451,pond,0.0828,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
biberteich,52.43333048740896,13.13421158282701,pond,0.0487,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
teich kga falkenhohe nord,52.58250802655481,13.537013772063393,pond,0.0652,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
donnlys pond,41.64119060776681,-72.76425054077374,lake,0.8794,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
frog pond,42.393124515870994,-71.67345869463249,pond,0.1245,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
kleine libelle,52.54899212835573,13.313435639734491,pond,0.1001,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
pferdepfuhl,52.57723927768913,13.480945973787184,pond,0.0245,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
museumspfuhl,52.563288360893914,13.53447555999204,pond,0.2708,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
versunkener see,52.42794063753413,13.721509044909231,pond,1.4832,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
ohne name,52.43296948172681,13.285185957561811,pond,0.0028,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
friedhofsteich,52.42642388738775,13.205465764294413,pond,0.0038,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
duck’s pond,52.542785215042656,13.28284697174778,pond,0.0001,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
kranichpfuhl,52.58926599802063,13.33245358375964,pond,0.0696,OSM waterbodies (Berlin),2025-11-12 10:22:47.569398,Dämeritzsee,In-situ measurement
